100062220746104832	25785311	0	14	objective
100062220746104832	25785311	15	16	negative
100062220746104832	25785311	17	20	objective
96908820793655296	28180775	0	4	objective
96908820793655296	28180775	5	5	positive
96908820793655296	28180775	6	12	objective
96908820793655296	28180775	13	13	negative
96908820793655296	28180775	14	23	objective
109228474358710272	196884501	0	20	objective
101228037500182528	269135285	0	24	objective
100197713467031552	241645179	0	15	objective
100197713467031552	241645179	16	16	positive
100197713467031552	241645179	17	18	objective
100515734681169920	133820543	0	7	objective
100515734681169920	133820543	8	8	positive
100515734681169920	133820543	9	22	objective
100759201479004160	191382362	0	12	objective
100759201479004160	191382362	13	14	negative
100759201479004160	191382362	15	19	objective
100759201479004160	191382362	20	23	positive
100064023080476672	14600962	0	7	objective
100668996550008832	340292973	0	0	objective
100668996550008832	340292973	1	1	neutral
100668996550008832	340292973	2	9	objective
112626022897287168	256807222	0	5	objective
112626022897287168	256807222	6	6	positive
112626022897287168	256807222	7	10	objective
112626022897287168	256807222	11	11	positive
112626022897287168	256807222	12	12	objective
100484828864061440	43003774	0	23	objective
111337999178014720	19657772	0	2	objective
111337999178014720	19657772	3	4	neutral
111337999178014720	19657772	5	15	objective
100155406663417856	26762957	0	2	objective
100155406663417856	26762957	3	3	positive
100155406663417856	26762957	4	17	objective
100155406663417856	26762957	18	20	negative
111428063509757952	31203786	0	15	objective
111428063509757952	31203786	16	18	positive
111428063509757952	31203786	19	24	objective
100048911405809665	267289088	0	7	objective
111839256128921600	169003510	0	1	positive
111839256128921600	169003510	2	3	objective
111839256128921600	169003510	4	7	positive
111839256128921600	169003510	8	13	objective
103338206757527552	100149557	0	20	objective
103338206757527552	100149557	21	22	positive
100227598117896192	347423655	0	14	objective
100378714008850432	19806139	0	22	objective
100140379189415936	120173271	0	22	objective
101028289136697344	327493915	0	19	objective
100756176597303296	230082375	0	14	objective
100756176597303296	230082375	15	19	negative
100756176597303296	230082375	20	23	objective
102571251364663296	38312091	0	10	objective
102571251364663296	38312091	11	11	positive
102571251364663296	38312091	12	15	objective
102571251364663296	38312091	16	16	positive
111598299781402625	60674386	0	26	objective
100184314192465920	49048898	0	7	objective
100184314192465920	49048898	8	8	negative
100184314192465920	49048898	9	9	objective
103250113408942080	294713256	0	14	objective
109393614064455680	15462399	0	20	objective
100156280366313472	320282807	0	0	objective
100156280366313472	320282807	1	2	positive
100156280366313472	320282807	3	8	objective
100156280366313472	320282807	9	9	positive
100156280366313472	320282807	10	13	objective
100156280366313472	320282807	14	17	positive
100156280366313472	320282807	18	21	objective
104032618705715200	7807292	0	8	objective
104032618705715200	7807292	9	9	positive
104032618705715200	7807292	10	21	objective
111413151236505600	7436192	0	4	objective
111413151236505600	7436192	5	5	negative
111413151236505600	7436192	6	14	objective
111628518282104833	21425549	0	18	objective
109377741593395201	72667563	0	1	objective
109377741593395201	72667563	2	2	positive
109377741593395201	72667563	3	11	objective
109377741593395201	72667563	12	15	negative
109377741593395201	72667563	16	22	objective
101782597327261696	299851041	0	25	objective
100032156939722752	150955901	0	2	objective
100032156939722752	150955901	3	3	positive
100032156939722752	150955901	4	16	objective
100032156939722752	150955901	17	19	positive
106419582364954624	55019057	0	0	objective
106419582364954624	55019057	1	2	positive
106419582364954624	55019057	3	16	objective
106419582364954624	55019057	17	17	positive
106419582364954624	55019057	18	18	objective
100137150321917952	193017230	0	23	objective
100110258420191232	310404536	0	0	objective
100110258420191232	310404536	1	1	positive
100110258420191232	310404536	2	5	objective
100110258420191232	310404536	6	6	positive
100110258420191232	310404536	7	14	objective
100110258420191232	310404536	15	15	negative
100110258420191232	310404536	16	18	objective
100110258420191232	310404536	19	19	negative
102644400550715392	101021927	0	8	objective
102644400550715392	101021927	9	16	positive
102644400550715392	101021927	17	27	objective
102644400550715392	101021927	28	28	negative
102644400550715392	101021927	29	29	objective
101406663432605696	255208110	0	18	objective
101406663432605696	255208110	19	21	positive
101406663432605696	255208110	22	23	objective
100789705863471104	177221730	0	14	objective
100789705863471104	177221730	15	16	negative
100789705863471104	177221730	17	21	objective
100789705863471104	177221730	22	22	negative
100605448276803584	8800892	0	4	objective
100605448276803584	8800892	5	6	negative
100605448276803584	8800892	7	9	objective
100605448276803584	8800892	10	12	negative
100605448276803584	8800892	13	14	objective
100605448276803584	8800892	15	15	negative
100605448276803584	8800892	16	22	objective
100137019858104320	318181512	0	17	objective
102191503388053505	5044491	0	20	objective
102191503388053505	5044491	21	22	neutral
102191503388053505	5044491	23	25	objective
100590156414857217	344703336	0	18	objective
100514185816981504	19777052	0	3	objective
100514185816981504	19777052	4	4	positive
100514185816981504	19777052	5	14	objective
100514185816981504	19777052	15	15	negative
100514185816981504	19777052	16	23	objective
100122665355980801	232130100	0	5	objective
100122665355980801	232130100	6	7	positive
100122665355980801	232130100	8	11	objective
101875602310696960	22737073	0	17	objective
107823479646208003	217986738	0	3	objective
107823479646208003	217986738	4	5	negative
107823479646208003	217986738	6	7	objective
107823479646208003	217986738	8	12	negative
107823479646208003	217986738	13	15	objective
104757551962402819	351334770	0	0	positive
104757551962402819	351334770	1	21	objective
104757551962402819	351334770	22	23	positive
111914232030838784	57247989	0	18	objective
100001250887741441	54756059	0	17	objective
100049808970100736	291472862	0	4	objective
100049808970100736	291472862	5	7	negative
100049808970100736	291472862	8	12	objective
100230787798007808	38817488	0	13	objective
100230787798007808	38817488	14	16	negative
100230787798007808	38817488	17	20	objective
100276213095993344	34888230	0	19	objective
108245367765733377	122615661	0	8	objective
108245367765733377	122615661	9	11	negative
108245367765733377	122615661	12	13	objective
108200013364084736	55693819	0	24	objective
100063092603502592	55451942	0	10	objective
100063092603502592	55451942	11	11	negative
100063092603502592	55451942	12	13	objective
100063092603502592	55451942	14	15	negative
100063092603502592	55451942	16	20	objective
100063092603502592	55451942	21	21	negative
100048621600382976	18793851	0	19	objective
100048621600382976	18793851	20	20	neutral
100048621600382976	18793851	21	23	objective
100593679445667840	55963708	0	5	objective
100593679445667840	55963708	6	8	positive
100593679445667840	55963708	9	20	objective
109001059682369536	212403124	0	0	objective
109001059682369536	212403124	1	2	negative
109001059682369536	212403124	3	5	objective
109001059682369536	212403124	6	8	negative
109001059682369536	212403124	9	20	objective
100667465746481152	101576885	0	10	objective
100199456355516416	19184796	0	13	objective
100199456355516416	19184796	14	16	positive
100199456355516416	19184796	17	19	objective
100092691462893568	30781884	0	6	objective
100092691462893568	30781884	7	7	negative
100092691462893568	30781884	8	10	objective
100092691462893568	30781884	11	14	positive
111523236113694720	309325348	0	24	objective
110971367251386368	29960393	0	1	positive
110971367251386368	29960393	2	21	objective
110971367251386368	29960393	22	22	positive
100320179166265344	179606709	0	21	objective
100320179166265344	179606709	22	22	negative
107989219103879168	208086916	0	21	objective
112775987275640832	219409470	0	1	objective
112775987275640832	219409470	2	3	positive
112775987275640832	219409470	4	20	objective
101149621740515328	315605046	0	19	objective
111628518282104833	21425549	0	18	objective
101392915313590272	53862404	0	25	objective
111718983148904448	261825826	0	5	objective
111718983148904448	261825826	6	6	positive
111718983148904448	261825826	7	15	objective
111718983148904448	261825826	16	20	positive
111718983148904448	261825826	21	22	objective
102658421047832577	175973778	0	3	objective
102658421047832577	175973778	4	5	negative
102658421047832577	175973778	6	6	objective
100771268978147328	42245932	0	2	objective
100771268978147328	42245932	3	3	neutral
100771268978147328	42245932	4	5	objective
100771268978147328	42245932	6	9	negative
100771268978147328	42245932	10	17	objective
101574714840977409	54473030	0	23	objective
106812661567733763	155987115	0	1	positive
106812661567733763	155987115	2	8	objective
106812661567733763	155987115	9	10	positive
101737619016253440	36303056	0	1	objective
101737619016253440	36303056	2	2	neutral
101737619016253440	36303056	3	3	objective
101737619016253440	36303056	4	4	positive
101737619016253440	36303056	5	5	objective
100076832153546753	66533920	0	0	objective
100076832153546753	66533920	1	1	positive
100076832153546753	66533920	2	5	objective
100076832153546753	66533920	6	6	positive
100076832153546753	66533920	7	12	objective
90832477970636801	14780102	0	11	objective
90832477970636801	14780102	12	13	positive
90832477970636801	14780102	14	19	objective
100272712987049985	169968934	0	21	objective
100272712987049985	169968934	22	22	positive
102705222475984896	248258878	0	3	objective
102705222475984896	248258878	4	7	neutral
102705222475984896	248258878	8	20	objective
106555232133193728	19596140	0	7	objective
106555232133193728	19596140	8	9	positive
106555232133193728	19596140	10	24	objective
100169672741232640	302970199	0	21	objective
100169672741232640	302970199	22	22	positive
100169672741232640	302970199	23	23	objective
100486071091073024	73448257	0	22	objective
100019033335795712	187068719	0	24	objective
100197762838171648	54219366	0	13	objective
100197762838171648	54219366	14	15	positive
100197762838171648	54219366	16	18	objective
111733236627025920	27145018	0	14	objective
111733236627025920	27145018	15	16	negative
111733236627025920	27145018	17	21	objective
100154851954135040	87476588	0	8	objective
100154851954135040	87476588	9	12	positive
100154851954135040	87476588	13	16	objective
111415835624607745	18642753	0	1	positive
111415835624607745	18642753	2	12	objective
111415835624607745	18642753	13	15	positive
111415835624607745	18642753	16	19	objective
100003085216268288	268235693	0	19	objective
100001174920511489	36693404	0	4	objective
100001174920511489	36693404	5	5	negative
100001174920511489	36693404	6	21	objective
100032821590110209	251467197	0	1	objective
100032821590110209	251467197	2	4	positive
100032821590110209	251467197	5	26	objective
91339414764126208	145774003	0	1	objective
91339414764126208	145774003	2	4	negative
91339414764126208	145774003	5	17	objective
100999663959810049	230343934	0	1	neutral
100999663959810049	230343934	2	17	objective
102132710667071489	353922750	0	13	objective
100454339935617024	23220608	0	11	objective
100454339935617024	23220608	12	12	negative
100454339935617024	23220608	13	15	objective
100454339935617024	23220608	16	17	positive
100454339935617024	23220608	18	18	objective
100880109921239040	92697639	0	0	objective
100880109921239040	92697639	1	2	positive
100880109921239040	92697639	3	13	objective
111435753371877376	235585964	0	15	objective
111435753371877376	235585964	16	16	neutral
111435753371877376	235585964	17	21	objective
111567958974795776	56063787	0	18	objective
101755634101403649	18840896	0	19	objective
100379863038435328	110073231	0	0	positive
100379863038435328	110073231	1	1	objective
100379863038435328	110073231	2	3	positive
100379863038435328	110073231	4	17	objective
100001199650123776	17063255	0	0	objective
100001199650123776	17063255	1	1	negative
100001199650123776	17063255	2	4	objective
100001199650123776	17063255	5	5	negative
100001199650123776	17063255	6	6	objective
100001199650123776	17063255	7	8	negative
100001199650123776	17063255	9	13	objective
112656688686972928	155693433	0	0	objective
112656688686972928	155693433	1	2	positive
112656688686972928	155693433	3	22	objective
100167710259953664	300193511	0	18	objective
100167710259953664	300193511	19	21	positive
102522451816235008	325558952	0	11	objective
102522451816235008	325558952	12	12	neutral
102522451816235008	325558952	13	24	objective
103384537324732416	101840761	0	16	objective
101483692534411264	310334079	0	22	objective
100608096996564992	27970021	0	4	negative
100608096996564992	27970021	5	15	objective
111696058136018944	120018069	0	4	objective
111696058136018944	120018069	5	6	positive
111696058136018944	120018069	7	15	objective
111696058136018944	120018069	16	16	positive
100379293430980608	293797325	0	22	objective
100046838324928514	23339644	0	19	objective
100198943069179904	300595045	0	2	objective
100198943069179904	300595045	3	9	positive
111415396116082688	62107272	0	3	objective
111415396116082688	62107272	4	4	positive
111415396116082688	62107272	5	13	objective
111415396116082688	62107272	14	15	negative
111415396116082688	62107272	16	21	objective
103099490457759744	78805650	0	13	objective
103099490457759744	78805650	14	14	negative
103099490457759744	78805650	15	26	objective
102103122167607298	20386148	0	6	objective
102103122167607298	20386148	7	7	positive
102103122167607298	20386148	8	8	objective
102103122167607298	20386148	9	9	positive
102103122167607298	20386148	10	12	objective
102103122167607298	20386148	13	14	positive
102103122167607298	20386148	15	15	objective
101225765479251969	70529649	0	15	objective
101225765479251969	70529649	16	17	neutral
101225765479251969	70529649	18	22	objective
100167231874416641	124431657	0	8	objective
100167231874416641	124431657	9	9	neutral
100167231874416641	124431657	10	23	objective
100970579565355010	169540715	0	1	positive
100970579565355010	169540715	2	5	objective
100970579565355010	169540715	6	10	positive
100484644390174720	97620428	0	14	objective
100484644390174720	97620428	15	15	positive
100484644390174720	97620428	16	22	objective
111552248294813696	306819485	0	5	objective
111552248294813696	306819485	6	6	negative
111552248294813696	306819485	7	27	objective
101316920300675072	324836222	0	17	objective
100046092435070976	194323023	0	1	positive
100046092435070976	194323023	2	18	objective
106871727182708736	86324793	0	7	objective
106871727182708736	86324793	8	9	negative
106871727182708736	86324793	10	16	objective
100273589516910592	332210079	0	15	objective
100273589516910592	332210079	16	16	positive
100273589516910592	332210079	17	25	objective
111719206986317824	189462078	0	18	objective
100488254985474048	102060476	0	9	objective
100488254985474048	102060476	10	11	positive
100488254985474048	102060476	12	14	objective
100197784417861632	325863141	0	1	objective
100197784417861632	325863141	2	3	negative
100197784417861632	325863141	4	9	objective
100197784417861632	325863141	10	10	positive
100197784417861632	325863141	11	16	objective
100197784417861632	325863141	17	17	negative
100200754777833472	67084661	0	6	objective
100200754777833472	67084661	7	7	positive
100200754777833472	67084661	8	18	objective
108985902390456320	175121977	0	10	objective
108985902390456320	175121977	11	11	positive
108985902390456320	175121977	12	16	objective
111496403141926913	179828935	0	20	objective
111496403141926913	179828935	21	22	negative
111496403141926913	179828935	23	24	objective
111362135048724481	208968961	0	4	objective
111362135048724481	208968961	5	5	positive
111362135048724481	208968961	6	19	objective
112701053962682368	249402408	0	5	objective
112701053962682368	249402408	6	6	positive
112701053962682368	249402408	7	15	objective
100137360385249280	30453305	0	3	objective
100137360385249280	30453305	4	5	negative
100137360385249280	30453305	6	15	objective
100531343628312576	221007349	0	18	objective
100305557352759296	115497238	0	4	objective
100305557352759296	115497238	5	5	positive
100305557352759296	115497238	6	7	objective
100305557352759296	115497238	8	10	positive
100305557352759296	115497238	11	17	objective
91687000574394370	15515169	0	0	objective
91687000574394370	15515169	1	1	negative
91687000574394370	15515169	2	8	objective
109001043232305152	16661097	0	16	objective
101119108082438144	130182105	0	15	objective
101119108082438144	130182105	16	17	positive
101119108082438144	130182105	18	20	objective
94613445332303872	240276237	0	15	objective
94613445332303872	240276237	16	16	negative
94613445332303872	240276237	17	21	objective
100001422170529792	38986228	0	0	objective
100001422170529792	38986228	1	1	positive
100001422170529792	38986228	2	4	objective
100001422170529792	38986228	5	6	positive
100001422170529792	38986228	7	13	objective
100001422170529792	38986228	14	15	positive
100001422170529792	38986228	16	16	objective
100001422170529792	38986228	17	20	positive
100001422170529792	38986228	21	21	objective
101435561788719106	339277860	0	13	objective
101435561788719106	339277860	14	15	positive
101435561788719106	339277860	16	19	objective
101435561788719106	339277860	20	21	positive
101435561788719106	339277860	22	23	objective
100064039278886913	273570769	0	12	objective
100064039278886913	273570769	13	13	negative
100064039278886913	273570769	14	18	objective
111597908553498625	243290690	0	9	objective
111597908553498625	243290690	10	10	positive
111597908553498625	243290690	11	16	objective
111597908553498625	243290690	17	20	negative
100862257734492160	106780607	0	14	objective
100862257734492160	106780607	15	17	negative
100862257734492160	106780607	18	19	objective
100862257734492160	106780607	20	23	negative
100862257734492160	106780607	24	24	objective
100741062678679553	195126962	0	9	objective
100741062678679553	195126962	10	11	positive
100741062678679553	195126962	12	19	objective
111490004622127104	30607213	0	20	objective
100533254918127616	289965867	0	1	objective
100533254918127616	289965867	2	2	positive
100533254918127616	289965867	3	10	objective
100533254918127616	289965867	11	13	positive
100533254918127616	289965867	14	16	objective
100484397739933696	49277101	0	12	objective
100484397739933696	49277101	13	15	negative
101936544335675392	63861155	0	22	objective
100031471439458304	137498387	0	12	objective
100031471439458304	137498387	13	13	negative
100031471439458304	137498387	14	22	objective
100152101245698049	297706373	0	21	objective
109121689098530817	24334293	0	10	objective
109121689098530817	24334293	11	13	negative
109121689098530817	24334293	14	17	objective
109121689098530817	24334293	18	20	negative
101212280162754560	93684954	0	0	objective
101212280162754560	93684954	1	2	positive
101212280162754560	93684954	3	7	objective
100865682777964545	112666002	0	12	objective
100668849103454208	294054606	0	8	objective
100668849103454208	294054606	9	9	positive
100668849103454208	294054606	10	14	objective
100668849103454208	294054606	15	17	negative
102825246624722944	50169080	0	23	objective
102825246624722944	50169080	24	24	positive
102825246624722944	50169080	25	25	objective
100048128195051520	338672777	0	0	objective
100048128195051520	338672777	1	2	positive
100048128195051520	338672777	3	5	objective
100048128195051520	338672777	6	6	positive
100048128195051520	338672777	7	14	objective
100048128195051520	338672777	15	16	positive
100048128195051520	338672777	17	18	objective
100046760013074432	35169377	0	8	objective
100046760013074432	35169377	9	9	positive
100046760013074432	35169377	10	24	objective
100077644602810368	98263841	0	0	objective
100077644602810368	98263841	1	2	neutral
100077644602810368	98263841	3	8	objective
100077644602810368	98263841	9	10	neutral
100077644602810368	98263841	11	20	objective
101377616078057472	233034118	0	20	objective
101647566214676480	198571594	0	14	objective
101647566214676480	198571594	15	17	negative
101647566214676480	198571594	18	22	objective
105845803305803776	295659521	0	21	objective
110753194166059008	91571309	0	13	objective
111915263477293056	327454458	0	10	objective
111915263477293056	327454458	11	12	positive
111915263477293056	327454458	13	15	objective
103129451554017280	15046674	0	11	objective
111355244914544640	63959333	0	7	objective
111355244914544640	63959333	8	10	negative
111355244914544640	63959333	11	20	objective
96574194346770432	22576224	0	0	objective
96574194346770432	22576224	1	1	positive
96574194346770432	22576224	2	7	objective
96574194346770432	22576224	8	9	negative
96574194346770432	22576224	10	16	objective
96574194346770432	22576224	17	17	negative
96574194346770432	22576224	18	22	objective
100184366780661760	14673707	0	1	objective
100184366780661760	14673707	2	2	positive
100184366780661760	14673707	3	14	objective
107928170493251585	342710549	0	28	objective
102946589009657857	143622649	0	0	objective
102946589009657857	143622649	1	1	positive
102946589009657857	143622649	2	6	objective
102946589009657857	143622649	7	8	positive
102946589009657857	143622649	9	25	objective
109015614718353408	23778222	0	15	objective
101012914307215360	35521107	0	7	objective
101012914307215360	35521107	8	9	neutral
101012914307215360	35521107	10	15	objective
100107262567264256	336047527	0	17	objective
111348592685481984	74099868	0	11	objective
100229968377806848	170073148	0	0	objective
100229968377806848	170073148	1	1	negative
100229968377806848	170073148	2	6	objective
112247111000657921	36901925	0	2	objective
112247111000657921	36901925	3	4	negative
112247111000657921	36901925	5	9	objective
112247111000657921	36901925	10	11	positive
112247111000657921	36901925	12	13	objective
112247111000657921	36901925	14	14	negative
112247111000657921	36901925	15	22	objective
112247111000657921	36901925	23	25	positive
107642732410978304	105997539	0	0	negative
107642732410978304	105997539	1	1	objective
107642732410978304	105997539	2	6	negative
107642732410978304	105997539	7	9	objective
107642732410978304	105997539	10	12	negative
107642732410978304	105997539	13	25	objective
100000974885748736	247137949	0	15	objective
101104921033707521	35274641	0	8	objective
101104921033707521	35274641	9	9	positive
101104921033707521	35274641	10	16	objective
101104921033707521	35274641	17	18	positive
106722572523159552	18587930	0	22	objective
102206027243601921	258562152	0	3	objective
102206027243601921	258562152	4	4	neutral
102206027243601921	258562152	5	16	objective
102206027243601921	258562152	17	17	positive
101089623693996032	163919736	0	1	objective
101089623693996032	163919736	2	4	positive
101089623693996032	163919736	5	17	objective
101089623693996032	163919736	18	19	positive
101089623693996032	163919736	20	24	objective
109241793635299328	17850857	0	1	negative
109241793635299328	17850857	2	20	objective
100003671072456704	110349300	0	1	objective
100003671072456704	110349300	2	2	positive
100003671072456704	110349300	3	13	objective
100003671072456704	110349300	14	14	positive
100003671072456704	110349300	15	15	objective
101482051760422912	18775133	0	22	objective
101482051760422912	18775133	23	23	negative
101482051760422912	18775133	24	25	objective
111422597190795265	29392699	0	16	objective
111422597190795265	29392699	17	17	neutral
108547418622136320	223546895	0	13	objective
108547418622136320	223546895	14	14	positive
108547418622136320	223546895	15	16	objective
100001455003541504	43793393	0	1	objective
100001455003541504	43793393	2	2	positive
100001455003541504	43793393	3	22	objective
104983737409871872	192955918	0	28	objective
100214944477351936	326123417	0	12	objective
111356385106722816	144487314	0	5	objective
111356385106722816	144487314	6	7	negative
111356385106722816	144487314	8	14	objective
111356385106722816	144487314	15	17	negative
111356385106722816	144487314	18	23	objective
111494667949973504	19319379	0	1	negative
111494667949973504	19319379	2	18	objective
111597464968101888	203092436	0	27	objective
111567263957655552	16661908	0	3	objective
111567263957655552	16661908	4	5	positive
111567263957655552	16661908	6	10	objective
111839599457861632	20059782	0	19	objective
109030416631087104	43085350	0	4	objective
109030416631087104	43085350	5	5	negative
109030416631087104	43085350	6	22	objective
111339931267379200	39435510	0	2	objective
111339931267379200	39435510	3	4	positive
111339931267379200	39435510	5	25	objective
100078517819162624	98736767	0	2	objective
100078517819162624	98736767	3	4	positive
100078517819162624	98736767	5	11	objective
111463210464448513	1101921	0	8	objective
111463210464448513	1101921	9	9	negative
111463210464448513	1101921	10	12	objective
111463210464448513	1101921	13	14	negative
111463210464448513	1101921	15	16	objective
111358986997088256	186594460	0	23	objective
100106785645543424	259490029	0	2	objective
100106785645543424	259490029	3	3	positive
100333560778604544	183504931	0	26	objective
111339652283240448	243504952	0	1	positive
111339652283240448	243504952	2	19	objective
100077741050830848	27935641	0	5	objective
100077741050830848	27935641	6	7	positive
100077741050830848	27935641	8	17	objective
111477989807628288	153628928	0	11	objective
111477989807628288	153628928	12	17	negative
111477989807628288	153628928	18	20	objective
112594818978426882	87699105	0	1	objective
112594818978426882	87699105	2	2	positive
112594818978426882	87699105	3	7	objective
112594818978426882	87699105	8	9	positive
112594818978426882	87699105	10	15	objective
111482358162665472	42719636	0	0	negative
111482358162665472	42719636	1	11	objective
111482358162665472	42719636	12	12	negative
111482358162665472	42719636	13	17	objective
100106512134975489	239913010	0	0	positive
100106512134975489	239913010	1	12	objective
100106512134975489	239913010	13	13	positive
100106512134975489	239913010	14	20	objective
112670014498283521	228564051	0	9	objective
112670014498283521	228564051	10	11	positive
112670014498283521	228564051	12	13	objective
112670014498283521	228564051	14	14	positive
106871609020792832	28003547	0	22	objective
111444172648611840	330427979	0	9	objective
111444172648611840	330427979	10	11	negative
111444172648611840	330427979	12	20	objective
102601272905043968	15477558	0	4	objective
102601272905043968	15477558	5	6	positive
102601272905043968	15477558	7	18	objective
102601272905043968	15477558	19	20	negative
100030999462805504	26977491	0	19	objective
100030999462805504	26977491	20	22	positive
111377006960185345	32466602	0	20	objective
100002016922832896	27457376	0	16	objective
101982098646253568	27271838	0	16	objective
100606128026689536	231775646	0	7	objective
100606128026689536	231775646	8	12	negative
100606128026689536	231775646	13	15	objective
100606128026689536	231775646	16	17	positive
100606128026689536	231775646	18	20	objective
100606128026689536	231775646	21	21	positive
100606128026689536	231775646	22	27	objective
111355114584936448	282901464	0	20	objective
100502269635731456	41056350	0	18	objective
111567958974795776	56063787	0	18	objective
105317459195736064	14549655	0	13	objective
100245914714775552	14320586	0	12	objective
100245914714775552	14320586	13	13	positive
100245914714775552	14320586	14	18	objective
100017848314900480	272414270	0	0	positive
100017848314900480	272414270	1	11	objective
108125185902776320	192165172	0	22	objective
100244980815233024	81400575	0	0	objective
100244980815233024	81400575	1	3	negative
100244980815233024	81400575	4	23	objective
100092222699081728	48718901	0	12	objective
100092222699081728	48718901	13	14	positive
100092222699081728	48718901	15	19	objective
111338986651385856	8059572	0	10	objective
111338986651385856	8059572	11	11	negative
111338986651385856	8059572	12	12	objective
106101154680807424	326452632	0	20	objective
100529710613807104	182632134	0	23	objective
100741386361507840	227895263	0	22	objective
100363420364312577	45118809	0	19	objective
104093934401232896	170277278	0	16	objective
101225448100470784	128603236	0	13	objective
101225448100470784	128603236	14	16	negative
111553068902006784	275811159	0	8	objective
111553068902006784	275811159	9	10	negative
111553068902006784	275811159	11	16	objective
111038785126547458	187529146	0	12	objective
111038785126547458	187529146	13	13	positive
111038785126547458	187529146	14	18	objective
111506716717355009	253683735	0	23	objective
108956215438086144	183353797	0	2	objective
108956215438086144	183353797	3	3	negative
108956215438086144	183353797	4	10	objective
108956215438086144	183353797	11	11	negative
108956215438086144	183353797	12	19	objective
111351926553194496	33502543	0	13	objective
111351926553194496	33502543	14	17	positive
111351926553194496	33502543	18	18	objective
111914735246639104	192175778	0	1	objective
111914735246639104	192175778	2	3	positive
111914735246639104	192175778	4	4	objective
111914735246639104	192175778	5	6	positive
111914735246639104	192175778	7	12	objective
111914735246639104	192175778	13	14	positive
111914735246639104	192175778	15	20	objective
111914735246639104	192175778	21	23	neutral
111487581144875008	226517341	0	14	objective
111487581144875008	226517341	15	16	positive
111487581144875008	226517341	17	17	objective
111487581144875008	226517341	18	18	positive
111487581144875008	226517341	19	19	objective
101436548289007616	323445753	0	7	objective
101436548289007616	323445753	8	9	positive
101436548289007616	323445753	10	15	objective
100548489674629120	250532158	0	17	objective
112595854883434496	174173090	0	17	objective
100272586470072321	98402332	0	0	objective
100272586470072321	98402332	1	2	negative
100272586470072321	98402332	3	17	objective
111583703351820288	18462843	0	21	objective
100091927344594944	97804186	0	6	objective
100091927344594944	97804186	7	7	positive
100091927344594944	97804186	8	15	objective
101934935660691456	655053	0	1	neutral
101934935660691456	655053	2	23	objective
100501129007333376	291609755	0	1	objective
100501129007333376	291609755	2	2	positive
100501129007333376	291609755	3	24	objective
100305931811831808	158200128	0	18	objective
100305931811831808	158200128	19	19	negative
100305931811831808	158200128	20	25	objective
100230636924698624	38817488	0	12	objective
100230636924698624	38817488	13	13	negative
100230636924698624	38817488	14	18	objective
100002212125753345	47247847	0	6	objective
100002212125753345	47247847	7	8	neutral
100002212125753345	47247847	9	16	objective
111444069045116928	301500713	0	16	objective
111444069045116928	301500713	17	17	positive
111444069045116928	301500713	18	23	objective
101148381346398209	94011057	0	8	objective
101148381346398209	94011057	9	11	negative
101148381346398209	94011057	12	24	objective
111416468951941120	20042145	0	1	objective
111416468951941120	20042145	2	2	positive
111416468951941120	20042145	3	7	objective
111416468951941120	20042145	8	8	neutral
111416468951941120	20042145	9	17	objective
102432588098056192	170705514	0	0	positive
102432588098056192	170705514	1	8	objective
102432588098056192	170705514	9	12	positive
102432588098056192	170705514	13	13	objective
102432588098056192	170705514	14	14	positive
111355069189992449	36311361	0	21	objective
106434672107597824	299874035	0	25	objective
103007027080605696	327466101	0	2	objective
103007027080605696	327466101	3	4	negative
103007027080605696	327466101	5	8	objective
103007027080605696	327466101	9	10	negative
103007027080605696	327466101	11	12	objective
103007027080605696	327466101	13	15	negative
103007027080605696	327466101	16	21	objective
100031690159820800	15807682	0	22	objective
111583736323260416	228908563	0	2	objective
111583736323260416	228908563	3	4	positive
111583736323260416	228908563	5	16	objective
100046361998790657	73760387	0	6	objective
100046361998790657	73760387	7	10	negative
100046361998790657	73760387	11	17	objective
100003539169984512	119096317	0	13	objective
100003539169984512	119096317	14	15	negative
100003539169984512	119096317	16	20	objective
102554395417391105	70279660	0	1	objective
102554395417391105	70279660	2	2	positive
102554395417391105	70279660	3	8	objective
100033638363697152	29437171	0	5	objective
100033638363697152	29437171	6	9	negative
100033638363697152	29437171	10	13	objective
101331802144260096	258522501	0	19	objective
111793453825933312	58923175	0	8	objective
111793453825933312	58923175	9	9	positive
111326660908945408	33502543	0	24	objective
100395678433419264	334740119	0	15	objective
111508285944905728	304155744	0	16	objective
100273778663239681	162805585	0	3	objective
100273778663239681	162805585	4	4	positive
100273778663239681	162805585	5	14	objective
100273778663239681	162805585	15	17	negative
100273778663239681	162805585	18	20	objective
94432853198258178	184860011	0	20	objective
109093584166326272	47618120	0	1	objective
109093584166326272	47618120	2	2	positive
109093584166326272	47618120	3	4	objective
109093584166326272	47618120	5	5	positive
109093584166326272	47618120	6	20	objective
111343620514258944	245630494	0	0	objective
111343620514258944	245630494	1	2	positive
111343620514258944	245630494	3	16	objective
101118982056181760	282788600	0	4	objective
101118982056181760	282788600	5	7	negative
101118982056181760	282788600	8	9	objective
101118982056181760	282788600	10	10	negative
101118982056181760	282788600	11	13	objective
100017103955963904	60976510	0	14	objective
100017103955963904	60976510	15	16	neutral
100017103955963904	60976510	17	24	objective
102450369774366720	181141322	0	6	objective
102450369774366720	181141322	7	9	positive
102450369774366720	181141322	10	18	objective
